,Unnamed: 0,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
1948,28,45.0,0.0,12.5,0.5,12.4,0.49,standing
1949,29,44.67,0.47,13.0,0.0,13.67,1.25,standing
1950,30,44.5,0.5,13.0,0.71,14.25,0.83,standing
1951,31,44.33,0.47,12.0,0.0,14.75,0.43,standing
1952,32,44.5,0.5,12.0,0.0,14.0,1.0,standing
1953,33,44.75,0.43,12.0,0.0,14.25,0.83,standing
1954,34,44.75,0.43,12.0,0.0,14.0,0.71,standing
1955,35,45.0,0.0,12.0,0.0,14.0,1.0,standing
1956,36,45.0,0.0,12.0,0.0,13.75,0.83,standing
1957,37,45.0,0.0,12.0,0.0,15.0,0.0,standing
1958,38,45.0,0.0,11.0,0.0,14.33,0.47,standing
1959,39,45.0,0.0,11.5,0.5,14.25,0.83,standing
1960,40,45.0,0.0,11.67,0.47,15.0,0.0,standing
1961,41,45.0,0.0,10.75,0.83,15.25,0.43,standing
1962,42,45.0,0.0,10.0,0.0,15.0,0.0,standing
1963,43,45.0,0.0,9.67,0.47,15.5,0.5,standing
1964,44,45.0,0.0,9.67,0.47,15.75,0.83,standing
1965,45,44.75,0.43,11.75,0.43,16.5,1.12,standing
1966,46,45.0,0.0,12.0,0.0,17.5,0.5,standing
1967,47,44.5,0.5,12.0,0.0,16.5,0.5,standing
1968,48,44.5,0.5,12.0,0.0,16.25,0.83,standing
1969,49,44.75,0.43,12.0,0.0,16.25,0.43,standing
1970,50,44.75,0.43,12.0,0.0,15.75,0.83,standing
1971,51,44.75,0.43,12.0,0.0,15.33,0.47,standing
1972,52,44.67,0.47,12.0,0.0,16.0,0.82,standing
1973,53,44.5,0.5,11.75,0.43,15.75,0.83,standing
1974,54,44.67,0.47,11.67,0.47,15.25,0.43,standing
1975,55,45.0,0.0,12.0,0.0,15.5,0.5,standing
1976,56,45.0,0.0,10.25,1.09,15.75,0.83,standing
1977,57,44.75,0.43,9.33,0.47,14.25,1.48,standing
1978,58,45.0,0.0,7.25,1.48,12.75,1.48,standing
1979,59,45.0,0.0,9.0,0.0,10.67,0.94,standing
1980,60,45.0,0.0,10.75,0.83,12.0,0.71,standing
1981,61,45.0,0.0,11.25,0.43,13.33,0.94,standing
1982,62,45.0,0.0,12.0,0.0,13.75,1.3,standing
1983,63,44.5,0.5,12.0,0.0,14.5,0.5,standing
1984,64,44.0,0.0,12.0,0.0,15.33,0.47,standing
1985,65,44.33,0.47,12.33,0.47,15.0,0.0,standing
1986,66,44.5,0.5,12.5,0.87,14.25,0.83,standing
1987,67,44.5,0.5,10.0,5.15,12.5,2.29,standing
1988,68,44.67,0.47,4.25,1.48,6.5,1.5,standing
1989,69,44.5,0.5,2.0,0.71,11.75,1.79,standing
1990,70,44.5,0.5,5.5,2.87,13.5,2.06,standing
1991,71,43.75,0.83,4.0,1.0,15.0,0.71,standing
1992,72,44.0,0.71,0.0,0.0,15.75,0.83,standing
1993,73,44.5,0.5,0.0,0.0,15.5,0.5,standing
1994,74,44.0,0.63,1.0,0.0,15.25,0.43,standing
1995,75,44.67,0.47,5.25,0.83,15.0,0.0,standing
1996,76,44.33,0.47,5.67,1.25,15.0,0.0,standing
1997,77,44.5,0.5,4.67,1.25,15.75,0.83,standing
1998,78,43.67,0.47,7.0,1.0,16.75,1.3,standing
1999,79,43.5,0.5,5.5,2.18,15.75,0.43,standing
2000,80,43.75,0.43,5.33,2.87,16.0,1.0,standing
2001,81,43.67,0.47,5.5,3.5,15.5,0.5,standing
2002,82,44.33,0.47,0.0,0.0,15.0,0.0,standing
2003,83,44.5,0.5,4.25,1.92,14.75,0.43,standing
2004,84,44.5,0.5,1.67,0.47,15.33,0.47,standing
2005,85,44.0,0.82,0.0,0.0,16.0,1.41,standing
2006,86,43.5,0.5,1.0,0.0,16.25,0.43,standing
2007,87,43.0,1.0,3.33,2.62,13.5,1.5,standing
2008,88,42.75,0.43,8.5,0.5,12.75,0.83,standing
2009,89,44.33,0.47,6.0,0.0,12.0,0.0,standing
2010,90,44.5,0.5,4.0,0.71,12.25,0.43,standing
2011,91,44.5,0.5,7.0,1.63,12.0,0.0,standing
2012,92,44.75,0.43,7.75,0.43,11.75,0.43,standing
2013,93,44.5,0.5,9.0,0.0,11.67,0.47,standing
2014,94,44.75,0.43,9.0,0.0,11.0,0.71,standing
2015,95,45.0,0.0,8.25,0.83,12.0,0.0,standing
2016,96,44.5,0.5,7.5,0.5,12.67,0.47,standing
2017,97,44.33,0.47,6.67,1.25,13.25,1.3,standing
2018,98,44.33,0.47,5.0,1.0,14.5,0.87,standing
2019,99,44.0,1.0,3.0,0.82,15.33,0.47,standing
2020,100,44.25,0.43,1.0,0.0,14.5,0.87,standing
2021,101,44.5,0.5,5.0,1.73,16.0,1.0,standing
2022,102,44.5,0.5,5.75,0.43,15.25,0.43,standing
2023,103,44.5,0.5,6.0,0.0,14.75,0.43,standing
2024,104,45.0,0.0,5.25,2.17,14.75,1.09,standing
2025,105,45.0,0.0,5.0,1.0,17.0,1.22,standing
2026,106,44.5,0.5,8.75,1.09,17.75,0.43,standing
2027,107,44.5,0.5,6.33,0.47,18.0,0.0,standing
2028,108,44.5,0.5,7.5,0.5,17.75,0.43,standing
2029,109,44.5,0.5,7.0,0.71,17.75,0.43,standing
2030,110,44.33,0.47,5.5,0.5,17.5,0.5,standing
2031,111,44.5,0.5,4.25,0.83,17.0,0.71,standing
2032,112,44.33,0.47,10.5,1.5,17.75,0.43,standing
2033,113,43.5,0.5,7.0,2.0,18.33,1.25,standing
2034,114,43.25,0.83,7.5,0.5,15.25,0.43,standing
2035,115,43.33,0.47,8.67,0.47,14.75,0.43,standing
2036,116,43.75,0.43,7.0,1.87,14.5,0.87,standing
2037,117,44.25,0.43,4.25,0.83,15.0,0.71,standing
2038,118,44.25,0.83,2.0,1.0,15.75,0.83,standing
2039,119,43.25,0.83,2.0,0.0,15.0,0.0,standing
2040,120,42.75,0.83,3.33,2.05,14.33,1.7,standing
2041,121,43.0,0.0,5.0,1.22,15.0,0.71,standing
2042,122,43.25,0.83,12.0,0.0,14.67,0.47,standing
2043,123,43.0,0.82,6.5,2.5,16.25,1.09,standing
2044,124,42.33,0.47,5.33,0.94,17.0,0.0,standing
2045,125,42.0,0.0,7.5,0.5,17.75,0.43,standing
2046,126,42.67,0.47,0.0,0.0,18.25,0.43,standing
2047,127,43.75,0.43,10.5,2.6,16.5,1.12,standing
2048,128,44.75,0.43,12.5,0.87,14.5,0.87,standing
2049,129,44.25,0.83,11.75,1.09,15.75,0.83,standing
2050,130,43.25,0.83,8.5,1.12,17.5,0.87,standing
2051,131,42.5,0.5,7.0,1.0,17.75,0.43,standing
2052,132,43.25,0.83,6.0,0.82,18.0,0.0,standing
2053,133,43.25,0.43,4.0,2.0,17.67,0.47,standing
2054,134,43.5,0.5,3.67,0.94,17.33,0.47,standing
2055,135,44.0,0.71,10.33,1.25,15.5,0.5,standing
2056,136,44.0,0.0,12.5,0.5,14.5,0.87,standing
2057,137,43.67,0.94,11.67,0.47,15.25,1.09,standing
2058,138,43.5,0.5,11.75,0.43,15.75,0.43,standing
2059,139,43.5,0.5,12.0,0.0,15.5,0.5,standing
2060,140,43.5,0.5,11.0,1.22,16.5,1.12,standing
2061,141,43.67,0.47,10.5,1.5,18.25,0.43,standing
2062,142,44.25,0.83,9.75,2.17,18.0,0.0,standing
2063,143,44.0,1.0,12.0,0.0,17.5,0.5,standing
2064,144,44.5,0.5,11.25,0.83,16.5,0.5,standing
2065,145,44.0,0.71,6.25,2.95,14.75,0.43,standing
2066,146,44.75,0.43,9.67,1.7,15.0,0.82,standing
2067,147,44.0,0.0,12.0,0.0,14.25,1.48,standing
2068,148,45.0,0.0,12.5,0.87,14.0,1.0,standing
2069,149,44.75,0.43,12.0,0.0,12.75,0.83,standing
2070,150,44.5,0.5,13.67,0.94,13.33,1.25,standing
2071,151,44.33,0.47,12.33,0.47,13.5,0.5,standing
2072,152,44.67,0.47,12.0,0.0,12.75,0.83,standing
2073,153,45.0,0.0,10.75,0.43,12.25,0.43,standing
2074,154,45.0,0.0,9.75,0.43,13.0,1.22,standing
2075,155,44.5,0.5,9.25,0.43,12.5,0.87,standing
2076,156,44.33,0.47,6.5,2.5,13.75,1.09,standing
2077,157,42.33,0.47,12.5,0.5,15.25,0.43,standing
2078,158,42.0,0.0,14.33,0.47,15.33,0.47,standing
2079,159,41.67,0.47,14.75,0.43,15.67,0.47,standing
2080,160,39.75,0.83,13.0,1.0,15.0,0.0,standing
2081,161,39.67,0.47,7.67,3.4,15.67,0.94,standing
2082,162,39.0,0.0,11.5,3.5,14.5,1.12,standing
2083,163,38.5,0.5,18.5,1.12,11.0,1.22,standing
2084,164,38.67,0.47,21.0,0.0,13.67,1.7,standing
2085,165,39.0,0.0,20.75,0.43,17.5,0.87,standing
2086,166,39.5,0.5,18.5,0.5,16.5,0.87,standing
2087,167,38.0,1.22,18.25,0.43,17.0,1.0,standing
2088,168,37.5,1.12,19.25,0.83,15.0,1.22,standing
2089,169,37.25,0.83,14.33,2.05,10.0,1.41,standing
2090,170,38.5,0.87,17.0,1.41,4.0,3.0,standing
2091,171,42.25,1.79,15.75,0.83,1.0,0.0,standing
2092,172,45.67,0.94,13.0,1.58,7.0,1.0,standing
2093,173,47.33,0.47,2.67,1.7,12.5,3.2,standing
2094,174,47.33,0.94,10.0,1.63,15.75,2.28,standing
2095,175,44.5,1.5,15.0,1.22,8.33,1.7,standing
2096,176,39.5,1.8,15.75,1.3,11.25,2.86,standing
2097,177,38.75,0.43,11.75,0.43,15.75,1.48,standing
2098,178,41.25,0.83,12.0,0.0,14.0,1.41,standing
2099,179,42.0,0.0,12.5,0.5,11.0,1.22,standing
2100,180,43.33,0.47,14.75,0.43,5.0,1.63,standing
2101,181,44.0,0.82,15.5,0.5,2.33,1.25,standing
2102,182,43.5,0.5,16.0,0.0,5.5,0.5,standing
2103,183,43.33,0.47,15.67,0.47,2.75,1.48,standing
2104,184,43.25,0.83,16.25,0.43,4.5,1.5,standing
2105,185,43.25,0.83,15.0,0.0,2.67,1.25,standing
2106,186,43.33,0.47,15.0,0.0,1.0,0.0,standing
2107,187,43.5,0.5,15.0,0.0,0.0,0.0,standing
2108,188,44.0,0.82,15.0,0.0,0.0,0.0,standing
2109,189,44.0,0.82,14.67,0.47,0.0,0.0,standing
2110,190,44.0,0.71,13.75,0.43,0.0,0.0,standing
2111,191,44.0,1.22,14.33,0.47,0.0,0.0,standing
2112,192,42.75,0.83,15.67,0.47,6.33,3.77,standing
2113,193,42.33,0.47,15.25,0.43,10.0,0.0,standing
2114,194,42.0,0.0,15.25,0.43,12.0,0.0,standing
2115,195,41.5,0.5,15.25,0.43,12.25,0.43,standing
2116,196,40.25,0.43,15.25,0.43,13.0,1.0,standing
2117,197,39.33,0.47,15.0,0.0,13.25,1.3,standing
2118,198,39.25,0.43,14.0,1.0,13.5,0.87,standing
2119,199,39.25,0.43,12.5,0.87,12.0,0.0,standing
2120,200,39.5,0.5,12.75,0.83,12.5,0.87,standing
2121,201,41.0,1.0,15.0,0.0,12.75,0.83,standing
2122,202,42.0,0.0,15.25,0.43,13.67,1.25,standing
2123,203,42.0,0.0,15.0,0.0,14.25,0.83,standing
2124,204,42.0,0.0,15.25,0.43,14.5,0.5,standing
2125,205,42.0,0.0,15.0,0.0,14.25,0.83,standing
2126,206,42.0,0.0,15.0,0.0,14.75,0.43,standing
2127,207,42.0,0.0,15.0,0.0,14.0,0.71,standing
2128,208,42.0,0.0,15.0,0.0,13.0,1.0,standing
2129,209,42.0,0.0,15.0,0.0,12.67,0.94,standing
2130,210,42.0,0.0,15.0,0.0,13.25,0.83,standing
2131,211,42.0,0.0,15.0,0.0,13.25,0.43,standing
2132,212,42.0,0.0,15.0,0.0,14.5,0.5,standing
2133,213,41.75,0.43,14.67,0.47,13.33,0.94,standing
2134,214,42.0,0.0,15.0,0.0,14.0,1.0,standing
2135,215,42.0,0.0,15.0,0.0,13.5,1.5,standing
2136,216,41.67,0.47,15.0,0.0,13.33,0.94,standing
2137,217,41.5,0.5,15.0,0.0,13.75,1.09,standing
2138,218,41.5,0.5,15.0,0.0,13.75,0.83,standing
2139,219,41.67,0.47,15.0,0.0,13.5,0.5,standing
2140,220,41.75,0.43,14.75,0.43,13.5,1.12,standing
2141,221,41.75,0.43,14.75,0.43,13.0,1.0,standing
2142,222,41.5,0.5,14.25,0.43,12.75,0.83,standing
2143,223,41.75,0.43,13.0,0.0,12.0,0.0,standing
2144,224,42.0,0.0,14.0,0.71,12.0,0.0,standing
2145,225,41.5,0.5,15.0,0.0,13.0,1.0,standing
2146,226,40.5,1.12,16.0,0.82,12.0,0.0,standing
2147,227,39.75,0.83,15.25,0.43,12.25,0.43,standing
2148,228,39.75,0.83,15.0,0.0,13.5,1.12,standing
2149,229,40.67,0.47,15.0,0.71,14.33,0.47,standing
2150,230,41.5,0.5,13.25,0.43,15.0,0.71,standing
2151,231,42.0,0.0,13.25,0.43,14.0,0.71,standing
2152,232,42.0,0.0,13.33,0.47,13.0,0.71,standing
2153,233,42.25,0.43,14.0,0.71,12.25,0.43,standing
2154,234,42.25,0.43,14.25,0.43,12.25,0.43,standing
2155,235,42.0,0.0,15.0,0.0,12.75,0.83,standing
2156,236,42.0,0.0,14.5,0.5,12.75,0.83,standing
2157,237,42.0,0.0,13.5,0.87,12.75,0.83,standing
2158,238,41.5,0.5,13.25,0.43,12.5,0.5,standing
2159,239,41.5,0.5,14.67,0.47,12.67,0.94,standing
2160,240,41.5,0.5,14.5,0.5,13.0,1.0,standing
2161,241,41.67,0.47,13.5,0.87,13.33,0.94,standing
2162,242,41.67,0.47,15.0,0.0,13.25,1.3,standing
2163,243,41.75,0.43,15.0,0.0,13.75,1.3,standing
2164,244,42.0,0.0,15.0,0.0,13.25,1.3,standing
2165,245,41.75,0.43,14.5,0.87,13.5,1.12,standing
2166,246,41.0,1.22,12.5,0.5,12.5,0.5,standing
2167,247,39.25,1.09,12.0,0.0,11.75,0.43,standing
2168,248,37.5,1.12,13.0,0.0,7.25,2.05,standing
2169,249,38.5,0.5,15.0,0.0,2.0,0.82,standing
2170,250,39.0,0.0,15.0,0.0,3.0,0.0,standing
2171,251,41.5,0.87,11.25,0.83,7.0,3.74,standing
2172,252,44.33,0.94,9.33,0.47,10.67,0.47,standing
2173,253,42.75,1.79,12.67,0.47,11.0,1.22,standing
2174,254,38.0,1.58,14.5,0.5,9.25,1.64,standing
2175,255,38.0,1.22,14.5,0.5,12.0,1.22,standing
2176,256,40.0,0.71,12.0,0.0,13.25,1.3,standing
2177,257,41.5,0.5,12.25,0.43,12.75,0.83,standing
2178,258,42.75,0.83,12.0,0.0,13.0,1.0,standing
2179,259,44.0,1.22,12.0,0.71,14.5,0.87,standing
2180,260,42.5,0.87,9.67,0.94,14.75,0.83,standing
2181,261,42.0,0.0,8.67,0.47,15.0,0.0,standing
2182,262,42.33,0.47,9.75,0.83,15.67,0.94,standing
2183,263,43.0,0.89,11.0,0.0,16.2,0.98,standing
2184,264,43.67,0.47,12.0,0.0,16.0,0.82,standing
2185,265,43.67,0.47,12.0,0.0,15.67,0.94,standing
2186,266,42.0,0.0,12.0,0.0,15.25,0.43,standing
2187,267,43.25,0.43,12.0,0.0,16.0,1.22,standing
2188,268,43.5,0.5,11.75,0.43,17.5,0.5,standing
2189,269,43.5,0.5,12.0,0.0,18.0,0.0,standing
2190,270,43.25,0.43,12.0,0.0,18.25,0.43,standing
2191,271,43.5,0.5,12.0,0.0,17.67,0.47,standing
2192,272,43.33,0.47,12.0,0.0,18.0,0.0,standing
2193,273,44.5,0.5,12.25,0.43,17.75,0.43,standing
2194,274,44.67,0.47,12.0,0.0,17.0,0.82,standing
2195,275,44.5,0.5,12.0,0.0,15.5,0.5,standing
2196,276,44.33,0.47,11.67,0.47,15.25,0.43,standing
2197,277,44.5,0.5,12.0,0.0,14.75,0.43,standing
2198,278,44.33,0.47,12.0,0.0,14.5,0.5,standing
2199,279,44.5,0.5,12.0,0.0,15.5,0.87,standing
2200,280,44.5,0.5,12.0,0.0,16.5,0.5,standing
2201,281,44.33,0.47,12.33,0.47,16.25,0.83,standing
2202,282,44.5,0.5,12.0,0.0,15.33,0.47,standing
2203,283,44.5,0.5,12.0,0.0,15.5,0.5,standing
2204,284,44.0,0.0,13.0,0.0,15.33,0.47,standing
2205,285,44.67,0.47,12.5,0.87,15.0,0.0,standing
2206,286,44.25,0.43,13.67,0.94,14.8,0.75,standing
2207,287,44.67,0.47,13.0,0.0,14.67,0.47,standing
2208,288,44.33,0.47,13.67,0.47,14.75,0.43,standing
2209,289,44.33,0.47,15.0,0.0,14.75,0.43,standing
2210,290,44.5,0.5,14.75,0.43,14.5,0.5,standing
2211,291,44.75,0.43,15.0,0.0,14.25,0.83,standing
2212,292,44.5,0.5,15.0,0.0,14.5,0.5,standing
2213,293,44.5,0.5,15.0,0.0,14.5,0.5,standing
2214,294,45.0,0.0,13.54,1.01,14.5,0.5,standing
2215,295,45.0,0.0,13.54,1.01,14.5,0.5,standing
2216,296,45.0,0.0,14.0,0.71,14.5,0.5,standing
2217,297,45.0,0.0,14.75,0.43,14.5,0.5,standing
2218,298,45.0,0.0,14.33,0.47,13.67,0.94,standing
2219,299,45.0,0.0,14.5,0.5,12.33,0.47,standing
2220,300,45.0,0.0,14.25,0.43,13.33,0.94,standing
2221,301,45.0,0.0,13.75,0.43,13.0,1.0,standing
2222,302,45.0,0.0,13.5,0.5,13.0,1.0,standing
2223,303,45.0,0.0,13.0,0.82,13.0,1.0,standing
2224,304,45.0,0.0,14.0,0.0,13.0,1.0,standing
2225,305,45.0,0.0,12.67,0.47,13.0,1.0,standing
2226,306,45.0,0.0,13.25,0.43,12.75,0.83,standing
2227,307,45.0,0.0,13.0,0.0,12.33,0.47,standing
2228,308,45.0,0.0,13.25,0.43,12.75,0.83,standing
2229,309,45.0,0.0,13.5,0.5,12.5,0.5,standing
2230,310,45.0,0.0,14.0,0.0,12.75,0.83,standing
2231,311,44.75,0.43,14.5,0.5,13.0,1.0,standing
2232,312,45.0,0.0,14.5,0.5,13.75,1.3,standing
2233,313,44.75,0.43,14.0,0.0,13.33,0.47,standing
2234,314,44.75,0.43,14.0,0.0,13.5,0.5,standing
2235,315,44.5,0.5,13.75,0.43,14.0,1.0,standing
2236,316,44.67,0.47,13.67,0.47,14.0,1.0,standing
2237,317,44.5,0.5,14.0,0.0,14.0,1.0,standing
2238,318,44.5,0.5,13.75,0.43,14.5,0.5,standing
2239,319,44.5,0.5,14.0,0.0,14.5,0.87,standing
2240,320,44.33,0.47,14.0,0.0,14.75,0.43,standing
2241,321,45.0,0.0,13.67,0.47,14.5,0.5,standing
2242,322,45.0,0.0,13.5,0.5,14.5,0.5,standing
2243,323,45.0,0.0,13.67,0.47,13.25,0.83,standing
2244,324,45.0,0.0,13.75,0.43,13.0,1.0,standing
2245,325,44.75,0.43,12.25,0.43,13.0,1.0,standing
2246,326,45.0,0.0,12.0,0.0,12.67,0.94,standing
2247,327,45.0,0.0,12.25,0.43,12.5,0.5,standing
2248,328,45.0,0.0,13.5,0.5,12.25,0.43,standing
2249,329,45.0,0.0,14.25,0.43,12.0,0.0,standing
2250,330,45.0,0.0,14.0,0.0,12.5,0.5,standing
2251,331,45.0,0.0,14.0,0.0,12.25,0.43,standing
2252,332,45.0,0.0,14.33,0.94,13.0,1.0,standing
2253,333,45.0,0.0,15.0,0.0,12.75,0.83,standing
2254,334,45.0,0.0,15.0,0.0,12.75,0.83,standing
2255,335,45.0,0.0,14.5,0.5,13.0,1.0,standing
2256,336,45.0,0.0,13.75,0.43,13.25,0.83,standing
2257,337,45.0,0.0,14.0,0.82,13.25,0.83,standing
2258,338,45.0,0.0,14.33,0.47,13.0,0.82,standing
2259,339,45.0,0.0,12.5,0.5,13.25,1.3,standing
2260,340,45.0,0.0,13.25,0.83,12.75,0.83,standing
2261,341,45.0,0.0,13.67,0.47,12.33,0.47,standing
2262,342,45.0,0.0,13.0,0.0,12.0,0.0,standing
2263,343,45.0,0.0,13.0,0.0,12.25,0.43,standing
2264,344,45.0,0.0,13.25,0.43,12.5,0.5,standing
2265,345,45.0,0.0,13.0,0.0,12.5,0.5,standing
2266,346,45.0,0.0,13.75,0.43,12.0,0.0,standing
2267,347,45.0,0.0,13.75,0.43,12.0,0.0,standing
2268,348,45.0,0.0,13.75,0.43,12.25,0.43,standing
2269,349,45.0,0.0,13.67,0.47,12.0,0.0,standing
2270,350,45.0,0.0,13.0,0.71,11.75,0.43,standing
2271,351,45.0,0.0,13.0,0.0,11.33,0.47,standing
2272,352,45.0,0.0,13.67,0.47,11.67,0.47,standing
2273,353,45.0,0.0,14.5,0.5,12.0,0.0,standing
2274,354,44.67,0.47,14.67,0.47,13.0,1.22,standing
2275,355,44.33,0.47,14.67,0.47,14.0,0.71,standing
2276,356,44.5,0.5,14.0,0.0,15.0,0.71,standing
2277,357,44.5,0.5,13.75,0.43,14.75,0.43,standing
2278,358,44.33,0.47,13.33,0.47,15.25,0.43,standing
2279,359,43.5,1.12,12.5,0.5,15.25,0.43,standing
2280,360,41.25,1.3,12.25,0.43,13.25,1.3,standing
2281,361,37.5,1.12,13.75,0.43,13.75,0.83,standing
2282,362,36.75,0.83,12.75,0.83,7.5,3.35,standing
2283,363,36.0,0.0,8.0,2.16,8.67,3.3,standing
2284,364,36.0,0.0,10.75,1.92,16.5,1.5,standing
2285,365,36.0,0.0,15.75,0.83,18.0,0.0,standing
2286,366,36.75,0.83,17.5,0.5,18.0,0.0,standing
2287,367,39.0,0.0,15.5,1.12,16.5,1.12,standing
2288,368,39.75,0.43,7.0,4.12,12.0,2.24,standing
2289,369,40.0,0.82,8.5,2.29,8.0,2.83,standing
2290,370,38.75,0.43,12.25,0.43,13.5,1.5,standing
2291,371,38.75,0.43,12.0,0.0,12.33,1.25,standing
2292,372,38.75,0.43,11.25,0.83,11.5,0.5,standing
2293,373,39.0,0.0,16.67,1.25,13.5,1.5,standing
2294,374,39.0,0.0,19.5,0.5,15.75,0.83,standing
2295,375,39.0,0.0,18.67,0.94,14.25,1.3,standing
2296,376,38.67,0.47,18.33,0.47,15.25,0.83,standing
2297,377,38.8,0.4,19.6,0.49,14.75,0.43,standing
2298,378,38.33,0.47,21.0,0.0,14.5,1.12,standing
2299,379,38.75,0.43,18.25,2.68,14.5,0.87,standing
2300,380,41.25,1.3,5.75,3.83,14.5,1.5,standing
2301,381,42.25,0.43,12.75,1.92,15.75,0.83,standing
2302,382,42.5,0.5,15.0,0.0,16.75,0.83,standing
2303,383,44.5,0.5,14.75,0.43,17.75,0.43,standing
2304,384,45.0,0.0,12.0,0.0,15.75,0.83,standing
2305,385,45.0,0.0,12.0,0.0,14.25,0.83,standing
2306,386,45.0,0.0,12.0,0.0,11.5,0.5,standing
2307,387,45.0,0.0,13.33,0.47,8.67,0.47,standing
2308,388,45.0,0.0,12.75,0.83,11.75,1.79,standing
2309,389,45.0,0.0,15.5,1.12,16.0,0.82,standing
2310,390,44.0,0.82,16.33,0.94,11.5,1.8,standing
2311,391,42.25,0.43,12.0,2.12,9.75,0.83,standing
2312,392,39.5,1.8,19.0,1.41,14.75,2.49,standing
2313,393,37.25,1.3,21.0,0.0,17.75,0.43,standing
2314,394,42.0,1.22,19.5,1.12,16.25,1.3,standing
2315,395,39.25,2.17,8.33,5.56,13.33,0.47,standing
2316,396,39.5,0.87,10.0,2.12,17.25,0.83,standing
2317,397,40.0,0.94,12.33,0.47,19.0,0.71,standing
2318,398,40.33,0.94,13.75,0.43,19.67,0.47,standing
2319,399,39.75,0.83,13.0,0.71,18.0,0.0,standing
2320,400,39.67,0.94,13.33,0.47,18.25,0.43,standing
2321,401,39.5,0.5,13.25,0.43,18.25,0.43,standing
2322,402,39.75,0.43,13.25,1.09,18.75,0.83,standing
2323,403,40.0,0.71,15.0,0.82,18.0,0.0,standing
2324,404,40.25,0.83,14.0,0.71,18.0,0.0,standing
2325,405,40.5,0.5,14.67,0.47,18.25,0.43,standing
2326,406,40.5,0.5,13.67,1.7,18.0,0.0,standing
2327,407,40.5,0.5,15.75,0.83,18.0,0.0,standing
2328,408,40.25,0.83,14.75,0.43,18.5,0.5,standing
2329,409,40.0,0.71,15.0,0.0,18.0,0.0,standing
2330,410,39.75,0.83,15.0,0.0,18.0,0.0,standing
2331,411,39.5,0.5,15.0,0.0,18.0,0.0,standing
2332,412,40.0,0.0,15.0,0.0,18.25,0.43,standing
2333,413,40.0,0.0,14.67,0.47,18.0,0.0,standing
2334,414,39.33,0.47,13.67,0.94,18.0,0.0,standing
2335,415,39.33,0.47,13.67,0.94,18.0,0.0,standing
2336,416,39.62,0.7,14.0,1.22,18.06,0.24,standing
2337,417,39.5,0.5,11.5,0.5,18.0,0.0,standing
2338,418,39.5,0.5,12.0,0.0,18.25,0.43,standing
2339,419,39.5,0.5,12.0,0.0,18.33,0.47,standing
2340,420,39.67,0.47,12.25,0.43,18.33,0.47,standing
2341,421,39.5,0.5,11.5,0.5,18.0,0.0,standing
2342,422,39.33,0.47,10.33,0.47,18.0,0.0,standing
2343,423,39.33,0.47,10.33,0.47,18.0,0.0,standing
2344,424,39.0,0.0,10.25,0.43,18.0,0.0,standing
2345,425,39.5,0.5,11.25,0.83,17.75,0.43,standing
2346,426,39.5,0.5,11.75,0.43,17.75,0.43,standing
2347,427,39.5,0.5,12.25,0.43,18.0,0.0,standing
2348,428,39.5,0.5,12.75,0.43,18.0,0.0,standing
2349,429,39.5,0.5,12.75,0.43,17.5,0.5,standing
2350,430,39.33,0.47,12.33,0.47,17.5,0.5,standing
2351,431,39.33,0.47,12.67,0.47,17.0,0.71,standing
2352,432,39.5,0.5,12.0,0.0,16.67,0.47,standing
2353,433,39.5,0.5,12.0,0.0,16.0,1.0,standing
2354,434,39.5,0.5,12.0,0.0,16.0,0.71,standing
2355,435,39.67,0.47,12.0,0.0,16.0,0.0,standing
2356,436,39.5,0.5,12.0,0.0,16.5,0.5,standing
2357,437,39.5,0.5,12.0,0.0,16.75,0.83,standing
2358,438,39.33,0.47,12.67,0.47,16.25,0.83,standing
2359,439,39.67,0.47,12.75,0.83,16.33,0.94,standing
2360,440,39.5,0.5,12.75,0.43,16.5,0.5,standing
2361,441,39.0,0.0,13.33,0.47,16.75,0.83,standing
2362,442,39.5,0.5,14.5,0.5,16.5,1.12,standing
2363,443,39.33,0.47,14.0,0.0,17.0,0.71,standing
2364,444,39.5,0.5,14.25,0.43,16.75,0.83,standing
2365,445,39.5,0.5,13.75,0.43,17.5,0.5,standing
2366,446,39.5,0.5,13.0,0.0,17.5,0.5,standing
2367,447,39.5,0.5,12.0,0.0,17.25,0.83,standing
2368,448,39.5,0.5,12.25,0.43,17.5,0.5,standing
2369,449,39.5,0.5,12.67,0.47,17.33,0.47,standing
2370,450,39.5,0.5,14.0,0.0,18.0,0.0,standing
2371,451,39.5,0.5,14.2,0.4,17.8,0.4,standing
2372,452,39.67,0.47,14.67,0.47,17.5,0.5,standing
2373,453,39.5,0.5,14.5,0.5,18.0,0.0,standing
2374,454,39.5,0.5,14.33,0.47,18.0,0.0,standing
2375,455,39.33,0.47,14.5,0.5,17.67,0.47,standing
2376,456,39.33,0.47,13.67,0.47,18.0,0.0,standing
2377,457,40.0,0.0,14.0,0.0,18.0,0.0,standing
2378,458,39.5,0.5,13.33,0.47,18.0,0.0,standing
2379,459,39.25,0.43,13.25,0.43,18.0,0.0,standing
2380,460,38.75,1.64,13.0,0.0,18.0,0.0,standing
2381,461,39.33,0.47,12.0,0.0,18.0,0.0,standing
2382,462,40.0,1.0,12.75,0.43,18.0,0.0,standing
