,Unnamed: 0,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
1281,321,36.0,3.67,13.33,2.62,17.25,2.49,cycling
1282,322,29.0,5.2,16.5,5.59,15.75,5.67,cycling
1283,323,34.5,4.03,12.0,4.18,16.5,2.06,cycling
1284,324,36.75,2.49,15.0,2.74,18.25,1.79,cycling
1285,325,41.75,0.83,17.0,4.18,18.0,4.06,cycling
1286,326,35.25,4.15,15.25,2.17,19.5,1.5,cycling
1287,327,32.0,5.24,21.0,0.82,18.33,1.25,cycling
1288,328,36.0,3.08,11.2,3.25,17.8,4.66,cycling
1289,329,39.0,1.41,12.0,0.0,17.0,6.38,cycling
1290,330,42.0,0.0,18.0,0.82,13.33,4.19,cycling
1291,331,33.25,5.36,10.25,1.79,17.75,2.28,cycling
1292,332,32.5,0.87,20.75,0.43,21.25,1.48,cycling
1293,333,35.0,2.83,15.5,3.04,16.33,3.09,cycling
1294,334,32.0,1.41,12.0,1.63,12.0,6.96,cycling
1295,335,38.25,2.49,16.0,2.83,20.25,1.3,cycling
1296,336,42.75,0.83,19.0,2.45,12.25,4.87,cycling
1297,337,35.0,3.81,13.33,3.4,21.67,0.94,cycling
1298,338,29.25,1.48,16.5,1.5,19.67,1.25,cycling
1299,339,34.0,2.74,11.25,1.3,11.25,1.92,cycling
1300,340,38.0,1.41,13.0,1.63,14.0,5.0,cycling
1301,341,42.75,0.83,17.75,1.09,15.75,4.6,cycling
1302,342,39.25,5.36,10.5,6.42,14.0,2.12,cycling
1303,343,32.25,2.59,17.67,4.03,21.33,1.7,cycling
1304,344,32.5,4.82,20.67,2.05,16.0,2.16,cycling
1305,345,33.25,7.26,9.25,3.63,19.0,1.22,cycling
1306,346,38.67,0.47,10.0,1.41,13.0,2.16,cycling
1307,347,43.0,0.82,16.75,0.83,16.33,1.25,cycling
1308,348,35.75,5.8,11.33,2.36,17.75,2.77,cycling
1309,349,32.0,1.41,19.33,4.11,20.5,0.87,cycling
1310,350,34.5,3.35,16.25,6.06,14.0,3.67,cycling
1311,351,36.25,1.92,13.33,2.05,18.5,1.5,cycling
1312,352,40.25,2.05,15.0,2.35,20.25,1.92,cycling
1313,353,41.5,1.5,13.75,3.03,15.5,4.5,cycling
1314,354,36.67,0.94,16.5,1.5,22.5,1.5,cycling
1315,355,32.6,2.06,18.2,3.31,16.17,4.74,cycling
1316,356,35.75,3.27,11.0,4.85,11.67,2.87,cycling
1317,357,38.0,1.41,15.0,2.45,11.75,2.17,cycling
1318,358,39.5,1.5,15.0,0.0,16.67,3.09,cycling
1319,359,39.75,2.49,16.5,0.5,19.67,2.36,cycling
1320,360,32.25,4.44,17.5,2.96,21.75,0.83,cycling
1321,361,35.0,6.6,14.6,4.08,16.25,7.12,cycling
1322,362,36.25,2.68,15.5,2.5,16.5,1.5,cycling
1323,363,38.0,1.22,13.5,2.69,18.0,0.0,cycling
1324,364,42.0,1.22,17.75,1.09,15.25,7.4,cycling
1325,365,37.0,4.55,13.75,1.64,19.67,3.68,cycling
1326,366,28.25,1.79,16.25,2.77,22.75,1.09,cycling
1327,367,38.0,2.83,14.67,0.47,17.5,2.29,cycling
1328,368,34.75,3.49,13.0,3.54,17.75,1.79,cycling
1329,369,43.0,0.82,13.67,2.62,19.25,1.79,cycling
1330,370,40.0,5.87,9.75,6.18,20.5,3.04,cycling
1331,371,30.0,1.22,11.25,3.11,16.5,6.58,cycling
1332,372,29.75,5.36,14.25,2.49,14.67,6.34,cycling
1333,373,35.25,5.36,14.0,1.41,20.33,2.62,cycling
1334,374,36.75,1.3,9.75,4.15,12.25,1.92,cycling
1335,375,42.33,1.7,18.75,1.3,15.33,1.7,cycling
1336,376,38.0,2.12,16.0,1.58,16.0,2.45,cycling
1337,377,31.5,1.5,11.0,3.54,17.75,4.09,cycling
1338,378,34.25,5.89,10.5,5.02,16.0,5.89,cycling
1339,379,33.33,2.87,14.0,3.56,16.75,9.18,cycling
1340,380,39.25,2.17,12.33,4.5,11.0,2.94,cycling
1341,381,43.0,1.58,15.5,2.69,17.25,2.86,cycling
1342,382,36.25,3.9,11.5,6.02,16.0,7.31,cycling
1343,383,32.0,2.45,20.75,0.43,20.0,2.83,cycling
1344,384,35.0,5.2,15.25,3.49,11.75,2.49,cycling
1345,385,32.75,4.71,14.5,3.5,17.25,2.59,cycling
1346,386,41.0,3.24,16.0,2.12,17.25,5.12,cycling
1347,387,40.75,4.6,14.33,2.87,14.0,5.1,cycling
1348,388,31.5,2.6,18.0,3.0,21.0,1.41,cycling
1349,389,30.75,6.76,17.5,2.29,16.75,5.26,cycling
1350,390,35.67,3.68,13.75,3.11,14.67,2.87,cycling
1351,391,39.25,1.09,14.33,0.94,17.5,3.91,cycling
1352,392,41.75,0.43,17.75,2.05,15.0,1.63,cycling
1353,393,38.0,2.16,12.5,1.5,19.25,4.44,cycling
1354,394,32.75,3.27,15.25,3.96,20.5,1.5,cycling
1355,395,33.75,3.9,16.0,4.53,15.0,0.0,cycling
1356,396,37.0,1.41,12.0,0.0,15.0,5.35,cycling
1357,397,37.33,1.25,10.0,1.0,10.75,3.7,cycling
1358,398,40.5,1.5,12.75,1.92,13.0,2.92,cycling
1359,399,35.5,4.5,10.5,2.29,20.25,5.21,cycling
1360,400,34.0,2.0,17.5,0.5,21.0,3.67,cycling
1361,401,36.75,4.97,14.5,3.91,12.75,2.49,cycling
1362,402,35.75,2.49,11.67,2.05,15.5,0.87,cycling
1363,403,39.67,0.94,7.5,2.5,13.0,3.24,cycling
1364,404,42.25,1.3,18.0,1.87,16.75,1.64,cycling
1365,405,36.25,3.63,15.25,2.05,20.0,2.94,cycling
1366,406,29.25,2.86,15.25,4.55,18.75,7.4,cycling
1367,407,35.0,2.74,13.5,3.5,16.5,3.2,cycling
1368,408,38.5,1.66,11.25,4.82,12.25,5.12,cycling
1369,409,42.5,1.5,18.25,2.17,16.33,1.25,cycling
1370,410,38.0,2.12,16.0,2.12,18.25,5.54,cycling
1371,411,33.5,2.87,14.67,2.36,23.33,0.47,cycling
1372,412,32.75,10.43,17.33,2.87,15.5,2.18,cycling
1373,413,35.75,1.79,12.0,0.71,17.5,3.57,cycling
1374,414,38.67,2.05,14.25,2.49,14.5,6.5,cycling
1375,415,42.33,1.25,18.0,0.82,17.0,1.58,cycling
1376,416,31.33,1.25,16.33,4.64,20.5,4.5,cycling
1377,417,32.5,0.5,22.5,1.5,16.33,5.25,cycling
1378,418,31.5,8.08,8.5,7.16,19.25,2.38,cycling
1379,419,39.5,1.5,10.0,4.12,17.0,2.35,cycling
1380,420,43.0,1.22,16.0,1.63,16.0,3.32,cycling
1381,421,38.75,3.49,11.5,3.35,18.75,4.49,cycling
1382,422,32.0,5.05,13.0,2.45,20.5,2.87,cycling
1383,423,32.75,4.6,15.0,2.12,11.5,5.72,cycling
1384,424,32.0,5.96,8.67,3.3,17.67,2.05,cycling
1385,425,37.67,3.4,16.75,1.92,16.33,4.78,cycling
1386,426,42.33,1.7,16.33,3.09,14.0,8.22,cycling
1387,427,33.75,4.97,14.5,2.87,19.75,3.42,cycling
1388,428,29.25,2.28,17.5,0.5,18.25,7.12,cycling
1389,429,33.5,4.15,8.75,6.06,15.0,2.12,cycling
1390,430,37.5,2.6,11.0,4.55,16.75,2.17,cycling
1391,431,41.5,0.5,13.75,2.28,17.5,3.2,cycling
1392,432,39.25,1.79,16.67,1.7,15.5,2.29,cycling
1393,433,35.0,2.35,12.75,3.27,20.0,5.83,cycling
1394,434,32.0,5.34,17.33,1.7,15.5,5.5,cycling
1395,435,36.75,2.86,6.0,2.35,16.5,1.66,cycling
1396,436,38.75,1.79,9.67,2.49,12.75,2.28,cycling
1397,437,43.0,0.82,18.0,0.0,15.0,2.45,cycling
1398,438,36.5,5.55,11.75,4.02,17.25,4.49,cycling
1399,439,31.0,1.0,17.0,1.41,22.0,1.22,cycling
1400,440,30.0,7.04,17.25,1.3,14.5,3.84,cycling
1401,441,36.25,4.26,12.5,2.6,19.25,1.09,cycling
1402,442,39.0,2.12,14.25,3.34,12.75,6.42,cycling
1403,443,42.25,0.43,17.25,4.15,16.25,3.34,cycling
1404,444,35.0,4.58,12.25,5.72,19.5,1.5,cycling
1405,445,29.0,2.12,19.0,2.35,15.5,1.8,cycling
1406,446,34.75,5.21,12.25,1.48,16.67,1.7,cycling
1407,447,38.5,1.5,12.67,2.05,9.67,2.49,cycling
1408,448,41.75,0.43,15.25,5.4,18.0,1.41,cycling
1409,449,42.0,0.0,15.0,7.04,10.33,3.3,cycling
1410,450,33.75,2.49,17.75,3.7,19.75,2.68,cycling
1411,451,30.67,1.7,17.5,0.5,16.33,1.25,cycling
1412,452,32.33,4.11,13.33,5.44,15.0,2.45,cycling
1413,453,32.0,4.36,11.67,7.59,12.67,3.3,cycling
1414,454,39.75,1.92,14.5,2.87,17.25,3.9,cycling
1415,455,41.33,2.49,17.0,2.16,16.0,3.61,cycling
1416,456,35.5,1.5,13.5,4.72,19.5,1.5,cycling
1417,457,30.75,3.9,10.33,6.6,17.5,2.29,cycling
1418,458,33.5,5.12,14.0,4.64,13.33,2.62,cycling
1419,459,39.25,1.79,12.0,3.67,17.25,4.15,cycling
1420,460,44.0,1.22,15.0,2.12,16.0,5.89,cycling
1421,461,38.75,2.17,17.67,1.7,19.5,1.12,cycling
1422,462,33.75,3.27,18.0,0.0,21.0,1.63,cycling
1423,463,33.5,3.5,17.67,0.94,14.0,1.41,cycling
1424,464,33.25,3.83,17.33,2.62,16.67,1.25,cycling
1425,465,38.25,1.92,15.0,3.32,15.0,7.65,cycling
1426,466,43.25,1.3,21.0,1.87,21.5,1.12,cycling
1427,467,38.75,2.17,15.33,2.87,21.33,2.49,cycling
1428,468,33.75,3.27,27.67,1.25,20.33,2.62,cycling
1429,469,31.5,0.5,22.0,6.12,22.0,0.0,cycling
1430,470,30.2,8.49,24.0,0.0,20.75,2.17,cycling
1431,471,37.67,3.3,21.25,2.17,12.0,8.98,cycling
1432,472,42.0,0.0,14.67,2.87,21.5,6.73,cycling
1433,473,42.0,2.12,12.75,5.12,14.25,4.09,cycling
1434,474,35.75,2.77,13.25,4.87,20.5,3.57,cycling
1435,475,32.5,2.29,21.5,2.29,18.67,1.7,cycling
1436,476,31.75,6.5,19.75,4.26,13.0,7.07,cycling
1437,477,40.0,1.22,20.0,3.67,21.5,6.18,cycling
1438,478,43.5,1.12,16.25,2.49,18.33,4.5,cycling
1439,479,38.75,3.49,16.0,7.48,21.5,2.87,cycling
1440,0,33.5,2.87,27.0,1.87,14.75,9.39,cycling
1441,1,30.5,4.5,20.67,4.03,17.0,0.82,cycling
1442,2,34.25,3.03,15.75,4.92,17.25,2.49,cycling
1443,3,42.0,2.55,16.0,2.74,19.75,1.09,cycling
1444,4,42.0,2.83,19.5,2.06,13.75,5.17,cycling
1445,5,36.0,2.12,15.25,3.11,20.75,2.05,cycling
1446,6,31.0,1.41,23.0,1.22,16.0,3.27,cycling
1447,7,35.25,6.87,20.0,4.18,17.25,3.56,cycling
1448,8,34.0,2.83,16.67,4.19,12.75,4.49,cycling
1449,9,34.0,4.06,15.75,3.96,13.5,1.5,cycling
1450,10,43.0,1.58,14.75,0.43,17.5,2.29,cycling
1451,11,40.25,3.03,14.75,2.59,19.0,2.12,cycling
1452,12,32.75,3.9,15.75,4.44,19.25,4.76,cycling
1453,13,28.25,2.77,16.0,1.41,21.33,2.87,cycling
1454,14,35.25,3.27,19.25,6.61,14.8,3.71,cycling
1455,15,37.75,1.48,19.0,2.92,17.75,3.42,cycling
1456,16,43.25,1.09,15.25,1.48,20.25,1.3,cycling
1457,17,39.75,2.49,16.5,3.5,12.67,5.73,cycling
1458,18,29.75,7.56,20.75,3.34,17.5,4.5,cycling
1459,19,35.75,7.15,17.0,5.1,16.67,0.94,cycling
1460,20,38.0,0.82,21.67,0.94,17.33,2.62,cycling
1461,21,40.0,2.83,14.67,1.25,19.5,1.5,cycling
1462,22,44.0,1.22,13.5,3.35,12.0,4.64,cycling
1463,23,33.67,1.7,16.0,1.41,17.0,6.12,cycling
1464,24,27.0,3.56,17.0,0.82,18.25,5.76,cycling
1465,25,34.0,8.75,15.75,5.76,13.75,7.15,cycling
1466,26,35.75,2.95,20.0,1.22,18.75,3.03,cycling
1467,27,43.0,0.82,10.5,3.5,15.75,4.49,cycling
1468,28,43.0,1.22,15.5,1.12,10.5,6.8,cycling
1469,29,35.25,1.92,16.75,1.3,20.25,1.79,cycling
1470,30,27.5,2.69,18.0,1.41,20.75,3.96,cycling
1471,31,33.0,9.25,12.5,5.85,18.75,1.3,cycling
1472,32,34.0,3.39,18.5,1.5,17.0,2.45,cycling
1473,33,35.0,4.0,15.33,4.5,18.67,0.94,cycling
1474,34,42.33,1.8,13.0,3.29,15.2,2.93,cycling
1475,35,34.75,5.45,14.25,2.49,13.33,1.89,cycling
1476,36,23.5,5.77,22.0,1.22,17.5,6.54,cycling
1477,37,34.25,6.94,18.5,5.36,18.5,2.87,cycling
1478,38,37.0,1.22,17.25,2.28,18.5,1.5,cycling
1479,39,40.5,1.5,16.33,5.25,18.33,0.47,cycling
1480,40,42.5,0.87,12.0,6.52,12.75,3.34,cycling
1481,41,36.0,4.24,18.0,2.45,20.5,3.04,cycling
1482,42,20.0,7.45,22.5,1.12,17.5,6.02,cycling
1483,43,35.25,7.46,18.75,3.27,18.25,1.79,cycling
1484,44,35.5,1.5,17.0,3.32,16.5,1.8,cycling
1485,45,40.0,2.83,11.33,3.3,16.5,2.6,cycling
1486,46,42.75,1.48,15.5,0.5,14.5,1.5,cycling
1487,47,35.0,3.54,18.0,2.12,20.25,3.03,cycling
1488,48,25.33,2.62,22.25,1.3,22.33,1.25,cycling
1489,49,31.75,8.93,21.75,2.49,13.75,7.15,cycling
1490,50,36.0,0.0,16.0,1.63,16.0,4.06,cycling
1491,51,35.0,3.74,18.0,4.32,15.5,1.5,cycling
1492,52,38.25,3.27,13.25,3.03,14.75,2.77,cycling
1493,53,40.75,4.55,17.67,0.47,16.0,6.68,cycling
1494,54,31.0,1.22,17.75,3.49,15.75,4.97,cycling
1495,55,29.5,5.94,19.25,1.3,17.33,4.03,cycling
1496,56,37.5,3.64,16.5,4.97,15.25,3.27,cycling
1497,57,36.75,2.49,15.0,3.54,16.25,5.36,cycling
1498,58,41.75,1.09,8.75,4.97,15.0,4.74,cycling
1499,59,32.75,6.1,14.0,2.94,14.0,1.0,cycling
1500,60,26.0,3.74,23.0,1.22,13.0,8.6,cycling
1501,61,37.0,7.79,18.25,5.72,18.0,2.45,cycling
1502,62,36.5,0.5,19.0,0.0,19.5,2.6,cycling
1503,63,27.25,11.39,14.5,4.97,18.0,0.71,cycling
1504,64,41.25,1.48,12.33,3.68,15.25,1.79,cycling
1505,65,36.0,4.24,18.0,0.82,20.25,2.49,cycling
1506,66,27.0,5.61,19.25,1.3,18.5,6.02,cycling
1507,67,33.5,9.5,19.25,2.77,16.33,2.62,cycling
1508,68,34.5,3.84,18.75,2.17,13.75,2.86,cycling
1509,69,39.25,5.45,14.0,4.64,15.75,0.83,cycling
1510,70,42.0,2.12,16.0,1.22,17.5,3.77,cycling
1511,71,33.0,4.3,19.75,2.77,21.0,3.08,cycling
1512,72,27.25,8.01,20.0,3.24,20.0,2.12,cycling
1513,73,36.75,2.28,16.75,2.77,17.25,2.49,cycling
1514,74,37.33,3.68,18.0,2.0,17.0,1.41,cycling
1515,75,43.67,1.25,12.0,2.0,17.33,1.7,cycling
1516,76,38.75,4.44,15.5,1.8,17.25,4.44,cycling
1517,77,30.25,4.6,21.0,0.0,22.25,1.79,cycling
1518,78,32.4,9.11,20.75,2.17,13.5,6.69,cycling
1519,79,36.33,2.49,17.0,5.66,15.0,0.0,cycling
1520,80,31.75,7.26,14.25,6.61,14.67,2.87,cycling
1521,81,43.33,0.94,15.5,1.12,15.0,0.0,cycling
1522,82,33.67,0.94,18.0,2.45,14.0,5.79,cycling
1523,83,26.67,2.05,22.67,1.25,19.5,4.5,cycling
1524,84,36.0,5.52,20.0,5.1,12.0,6.16,cycling
1525,85,36.25,3.27,19.0,1.22,15.0,3.67,cycling
1526,86,33.75,4.49,9.25,7.29,19.75,1.09,cycling
1527,87,40.25,1.92,9.75,1.64,16.75,2.59,cycling
1528,88,41.0,2.92,11.5,2.87,14.75,4.02,cycling
1529,89,33.75,2.49,19.75,2.86,20.0,4.74,cycling
1530,90,25.0,1.73,22.0,1.58,20.0,3.24,cycling
1531,91,34.5,8.02,19.0,3.24,15.25,2.38,cycling
1532,92,34.25,4.26,17.0,1.41,12.33,2.05,cycling
1533,93,37.5,4.5,12.75,4.15,19.0,1.0,cycling
1534,94,40.75,2.77,14.5,0.5,14.5,0.5,cycling
1535,95,34.67,1.89,17.5,2.29,20.67,1.89,cycling
1536,96,29.0,2.0,20.0,1.58,21.25,2.05,cycling
1537,97,29.0,2.35,19.5,3.2,16.5,3.35,cycling
1538,98,36.25,5.85,19.75,3.63,16.25,2.38,cycling
1539,99,35.25,1.3,17.25,2.28,15.33,3.09,cycling
1540,100,39.67,1.25,9.33,2.87,18.0,0.0,cycling
1541,101,43.25,0.83,13.75,1.09,14.0,2.12,cycling
1542,102,35.5,4.15,19.0,0.82,18.75,4.32,cycling
1543,103,28.0,2.45,19.25,1.3,20.25,3.9,cycling
1544,104,34.75,6.61,18.25,3.63,15.67,4.78,cycling
1545,105,37.0,1.22,17.75,3.03,17.5,0.5,cycling
1546,106,39.25,2.17,14.33,4.11,18.0,0.82,cycling
1547,107,43.25,0.83,16.0,4.53,11.5,2.96,cycling
1548,108,33.75,4.92,16.25,1.48,10.75,4.6,cycling
1549,109,26.25,1.92,22.25,1.79,19.0,5.2,cycling
1550,110,32.0,6.16,22.0,4.53,17.0,3.74,cycling
1551,111,36.0,2.16,15.33,9.46,17.0,8.4,cycling
1552,112,37.33,1.25,14.67,3.4,11.75,3.9,cycling
1553,113,42.0,0.71,13.33,1.7,10.0,4.55,cycling
1554,114,39.25,5.36,16.5,1.5,18.0,3.54,cycling
1555,115,31.25,1.79,14.75,4.02,16.5,6.34,cycling
1556,116,26.25,3.11,19.5,1.5,18.75,2.86,cycling
1557,117,36.75,5.36,13.25,3.7,19.67,1.89,cycling
1558,118,35.75,1.79,14.75,5.36,12.5,4.72,cycling
1559,119,39.0,2.12,12.33,2.05,4.0,0.0,cycling
1560,120,39.0,6.96,17.33,1.7,15.5,1.5,cycling
1561,121,31.5,1.5,13.0,5.1,18.0,1.22,cycling
1562,122,31.0,0.71,18.25,0.43,15.25,2.77,cycling
1563,123,36.5,4.15,16.0,2.0,19.5,1.5,cycling
1564,124,38.0,1.41,13.0,6.08,14.0,1.41,cycling
1565,125,35.0,4.0,13.5,1.5,7.5,4.03,cycling
1566,126,41.33,0.94,10.67,5.79,11.33,3.68,cycling
1567,127,36.0,4.24,12.75,3.34,17.75,5.07,cycling
1568,128,31.0,2.92,19.0,1.58,15.0,6.0,cycling
1569,129,35.25,6.38,14.25,2.49,17.67,2.87,cycling
1570,130,34.75,2.38,17.5,5.12,13.5,7.5,cycling
1571,131,39.25,3.7,13.0,4.55,9.0,2.45,cycling
1572,132,44.25,0.43,11.75,2.95,14.75,2.17,cycling
1573,133,35.25,4.44,11.25,1.3,18.75,3.03,cycling
1574,134,30.0,7.07,10.5,4.5,17.0,2.94,cycling
1575,135,37.33,3.68,16.5,4.15,20.0,1.41,cycling
1576,136,35.5,2.06,11.5,6.8,10.0,5.24,cycling
1577,137,41.0,1.0,13.0,2.0,5.5,3.35,cycling
1578,138,44.25,0.83,15.0,0.0,15.5,1.5,cycling
1579,139,35.75,3.9,13.0,3.54,15.25,6.1,cycling
1580,140,29.25,1.92,18.5,2.29,13.25,2.17,cycling
1581,141,37.5,3.35,14.33,1.7,18.0,4.24,cycling
1582,142,35.5,1.5,13.75,7.63,13.5,1.12,cycling
1583,143,41.0,1.41,14.0,0.82,10.5,1.5,cycling
1584,144,43.25,1.09,8.67,2.87,13.5,1.5,cycling
1585,145,33.0,2.16,17.0,2.83,21.33,0.47,cycling
1586,146,31.25,0.83,16.75,2.68,13.75,1.92,cycling
1587,147,36.25,6.3,14.0,2.12,15.5,3.77,cycling
1588,148,34.25,2.38,14.25,6.18,15.0,6.4,cycling
1589,149,38.25,3.27,16.0,0.0,7.0,4.0,cycling
1590,150,42.0,0.71,14.0,0.71,14.75,1.79,cycling
1591,151,37.33,0.94,13.5,2.06,21.33,1.25,cycling
1592,152,29.5,0.5,19.5,0.87,17.75,1.48,cycling
1593,153,35.0,5.48,13.0,2.24,16.75,3.77,cycling
1594,154,34.5,1.5,13.5,5.5,17.0,3.16,cycling
1595,155,39.0,1.87,12.25,1.92,12.25,1.48,cycling
1596,156,42.5,0.87,11.5,2.69,11.75,3.27,cycling
1597,157,36.67,3.3,17.5,4.72,18.0,2.45,cycling
1598,158,30.25,2.17,21.75,0.83,16.0,2.55,cycling
1599,159,34.0,5.89,14.0,2.83,17.75,2.95,cycling
1600,160,36.0,2.12,16.25,4.26,14.5,2.5,cycling
1601,161,39.75,2.28,16.0,0.82,8.67,4.5,cycling
1602,162,40.5,4.39,15.0,1.0,19.0,1.0,cycling
1603,163,32.75,3.27,16.75,1.3,19.5,4.5,cycling
1604,164,26.67,0.47,19.0,2.45,15.67,4.78,cycling
1605,165,36.75,5.8,17.67,2.05,14.5,5.68,cycling
1606,166,34.5,1.5,13.75,3.63,15.0,3.0,cycling
1607,167,41.0,1.41,13.33,1.7,8.25,1.48,cycling
1608,168,43.75,0.43,14.0,2.45,13.25,2.17,cycling
1609,169,33.33,2.05,14.0,2.83,16.25,5.07,cycling
1610,170,29.25,2.49,19.5,1.12,12.25,4.87,cycling
1611,171,34.25,8.84,16.0,1.41,15.33,2.05,cycling
1612,172,34.25,3.03,18.75,2.49,13.0,2.45,cycling
1613,173,40.0,2.92,15.25,3.7,12.0,2.45,cycling
1614,174,40.25,6.02,15.0,0.0,19.67,4.19,cycling
1615,175,31.25,2.49,18.33,1.25,17.0,3.56,cycling
1616,176,28.25,4.6,22.0,1.0,12.75,5.8,cycling
1617,177,39.67,0.47,14.5,2.6,16.67,2.49,cycling
1618,178,33.0,2.16,19.0,0.82,16.75,1.09,cycling
1619,179,35.0,3.08,11.33,5.19,11.5,3.64,cycling
1620,180,42.25,2.17,16.33,0.94,11.0,6.48,cycling
1621,181,37.0,3.24,13.0,1.22,21.0,3.0,cycling
1622,182,31.75,3.96,14.75,1.48,18.5,3.57,cycling
1623,183,35.25,4.66,12.0,4.58,13.5,1.5,cycling
1624,184,33.5,2.87,16.67,6.13,19.33,2.36,cycling
1625,185,35.25,4.15,15.25,2.77,11.25,3.11,cycling
1626,186,43.25,1.3,16.5,1.12,17.33,0.47,cycling
1627,187,37.0,3.67,13.25,1.79,20.25,2.28,cycling
1628,188,30.5,3.35,17.67,1.25,18.33,2.49,cycling
1629,189,31.25,7.66,17.75,3.49,14.75,2.95,cycling
1630,190,36.75,3.27,17.25,2.28,15.0,4.64,cycling
1631,191,33.0,3.56,14.25,3.34,15.33,0.47,cycling
1632,192,42.5,1.5,12.0,5.66,11.67,1.89,cycling
1633,193,39.75,5.76,13.0,5.0,15.25,2.86,cycling
1634,194,30.8,4.58,19.25,0.83,18.0,1.22,cycling
1635,195,35.33,4.11,13.33,2.36,16.25,3.49,cycling
1636,196,36.5,2.06,17.25,1.48,15.5,2.87,cycling
1637,197,39.25,1.79,11.0,2.74,12.25,2.77,cycling
1638,198,43.75,1.3,12.25,3.19,13.75,4.09,cycling
1639,199,35.5,4.15,16.0,3.56,16.67,3.68,cycling
1640,200,30.0,2.12,18.25,1.09,16.25,6.02,cycling
1641,201,35.5,6.5,15.0,2.12,20.33,2.36,cycling
1642,202,35.5,1.5,17.33,5.19,15.33,1.89,cycling
1643,203,41.5,2.18,15.25,2.77,14.75,1.48,cycling
1644,204,38.67,2.49,12.75,3.9,19.33,2.49,cycling
1645,205,34.0,2.83,16.33,1.89,18.25,3.27,cycling
1646,206,30.67,0.47,18.67,2.05,15.75,3.56,cycling
1647,207,36.5,3.5,16.75,1.79,18.75,5.36,cycling
1648,208,34.75,3.42,16.5,3.35,15.25,2.68,cycling
1649,209,42.0,2.12,15.25,1.64,11.0,1.22,cycling
1650,210,41.0,4.69,14.0,1.22,16.25,4.09,cycling
1651,211,31.75,1.3,17.75,2.17,19.0,2.12,cycling
1652,212,31.0,6.6,18.5,3.77,14.0,3.56,cycling
1653,213,36.5,4.97,16.75,2.95,11.5,4.92,cycling
1654,214,35.75,2.17,13.0,1.41,16.25,1.09,cycling
1655,215,42.5,1.12,16.67,3.09,14.5,3.2,cycling
1656,216,40.25,4.21,19.33,3.68,16.33,2.36,cycling
1657,217,32.75,2.86,8.0,2.0,13.67,4.64,cycling
1658,218,30.75,6.76,5.0,2.94,17.25,4.49,cycling
1659,219,33.5,5.59,15.0,8.34,20.5,1.66,cycling
1660,220,37.67,1.25,14.5,2.96,15.33,1.25,cycling
1661,221,42.75,0.83,16.5,7.23,11.75,6.22,cycling
1662,222,39.33,2.05,14.67,4.19,17.0,3.67,cycling
1663,223,31.75,4.26,15.25,3.63,17.33,1.7,cycling
1664,224,36.0,4.64,11.25,3.9,15.75,3.9,cycling
1665,225,36.5,0.87,15.0,4.3,12.75,1.92,cycling
1666,226,36.33,2.87,15.0,2.45,7.67,5.31,cycling
1667,227,40.5,2.6,14.75,2.38,20.67,2.05,cycling
1668,228,29.0,2.92,15.0,5.1,14.0,6.48,cycling
1669,229,33.5,7.43,17.0,1.41,17.0,2.55,cycling
1670,230,34.67,3.3,15.5,4.33,16.0,2.94,cycling
1671,231,36.5,4.03,15.25,0.43,12.75,4.26,cycling
1672,232,43.25,1.09,16.33,3.4,14.0,5.96,cycling
1673,233,33.67,1.7,11.67,2.87,19.5,4.72,cycling
1674,234,27.75,4.92,20.75,0.43,11.75,0.83,cycling
1675,235,35.25,6.83,13.25,4.66,9.5,3.57,cycling
1676,236,33.0,3.67,13.0,3.08,14.25,1.48,cycling
1677,237,39.0,2.12,16.5,1.5,9.0,1.0,cycling
1678,238,39.25,6.53,15.0,4.24,15.33,4.03,cycling
1679,239,31.25,0.83,14.25,5.12,16.67,5.56,cycling
1680,240,28.33,1.25,6.67,0.47,17.67,3.4,cycling
1681,241,38.33,5.91,15.33,2.49,17.25,4.92,cycling
1682,242,36.5,0.5,18.67,1.7,15.33,2.36,cycling
1683,243,40.75,1.64,12.0,7.35,11.75,2.49,cycling
1684,244,34.33,3.09,11.0,2.94,19.0,3.32,cycling
1685,245,32.33,2.62,19.0,1.22,20.33,0.94,cycling
1686,246,33.25,6.02,16.5,3.35,13.33,8.81,cycling
1687,247,36.75,3.27,17.75,2.77,17.75,2.59,cycling
1688,248,33.5,3.57,14.67,4.78,13.67,1.7,cycling
1689,249,40.67,1.25,11.25,3.56,10.0,5.1,cycling
1690,250,35.5,4.82,17.0,3.0,17.0,3.74,cycling
1691,251,32.0,2.83,8.5,3.57,13.67,1.89,cycling
1692,252,34.5,6.69,11.5,2.5,16.5,3.35,cycling
1693,253,34.25,4.26,14.0,4.18,16.5,3.2,cycling
1694,254,39.33,2.49,12.0,2.45,11.0,2.92,cycling
1695,255,42.33,0.94,17.0,3.56,17.0,3.39,cycling
1696,256,35.75,3.49,7.5,2.69,16.5,4.03,cycling
1697,257,30.0,0.0,11.0,3.0,16.75,5.17,cycling
1698,258,35.75,7.36,12.25,2.68,16.67,2.36,cycling
1699,259,33.75,2.28,15.0,6.52,16.25,3.34,cycling
1700,260,40.5,1.5,9.5,2.5,11.0,3.74,cycling
1701,261,43.75,1.09,14.5,0.87,13.25,2.05,cycling
1702,262,35.5,4.82,14.33,1.7,16.67,5.44,cycling
